seed,round,honest,slash
43,128,0.8059163886034042,0.46855900000000006
43,129,0.8090217263857499,0.46855900000000006
43,130,0.8120773787635779,0.46855900000000006
43,131,0.8150841407033607,0.46855900000000006
43,132,0.8180427944521069,0.46855900000000006
43,133,0.8209541097408731,0.46855900000000006
43,134,0.7799064042538294,0.46855900000000006
43,135,0.7834279017857683,0.46855900000000006
43,136,0.786893055357196,0.46855900000000006
43,137,0.7903027664714808,0.46855900000000006
43,138,0.7936579222079372,0.46855900000000006
43,139,0.7969593954526102,0.46855900000000006
43,140,0.8002080451253685,0.46855900000000006
43,141,0.8034047164033625,0.46855900000000006
43,142,0.8065502409409089,0.46855900000000006
43,143,0.8096454370858541,0.46855900000000006
43,144,0.8126911100924804,0.46855900000000006
43,145,0.8156880523310008,0.46855900000000006
43,146,0.8186370434937048,0.46855900000000006
43,147,0.8215388507978055,0.46855900000000006
43,148,0.8243942291850408,0.46855900000000006
43,149,0.8272039215180801,0.46855900000000006
43,150,0.8299686587737908,0.46855900000000006
43,151,0.8326891602334101,0.46855900000000006
43,152,0.8353661336696756,0.46855900000000006
43,153,0.8380002755309608,0.46855900000000006
43,154,0.7961002617544127,0.46855900000000006
43,155,0.7562952486666921,0.46855900000000006
43,156,0.760194524688025,0.46855900000000006
43,157,0.7640314122930165,0.46855900000000006
43,158,0.7678069096963283,0.46855900000000006
43,159,0.7715219991411871,0.46855900000000006
43,160,0.775177647154928,0.46855900000000006
43,161,0.778774804800449,0.46855900000000006
43,162,0.7823144079236419,0.46855900000000006
43,163,0.7857973773968636,0.46855900000000006
43,164,0.7892246193585138,0.46855900000000006
43,165,0.7925970254487777,0.46855900000000006
43,166,0.7959154730415972,0.46855900000000006
43,167,0.7991808254729316,0.46855900000000006
43,168,0.8023939322653646,0.46855900000000006
43,169,0.8055556293491188,0.46855900000000006
43,170,0.8086667392795329,0.46855900000000006
43,171,0.8117280714510604,0.46855900000000006
43,172,0.8147404223078436,0.46855900000000006
43,173,0.817704575550918,0.46855900000000006
43,174,0.8206213023421032,0.46855900000000006
43,175,0.8234913615046298,0.46855900000000006
43,176,0.7823167934293982,0.46855900000000006
43,177,0.7857997247345276,0.46855900000000006
43,178,0.7892269291387752,0.46855900000000006
43,179,0.7925992982725549,0.46855900000000006
43,180,0.795917709500194,0.46855900000000006
43,181,0.7991830261481908,0.46855900000000006
43,182,0.8023960977298199,0.46855900000000006
43,183,0.8055577601661428,0.46855900000000006
43,184,0.8086688360034845,0.46855900000000006
43,185,0.8117301346274287,0.46855900000000006
43,186,0.8147424524733898,0.46855900000000006
43,187,0.8177065732338156,0.46855900000000006
43,188,0.8206232680620745,0.46855900000000006
43,189,0.8234932957730814,0.46855900000000006
43,190,0.8263174030407121,0.46855900000000006
43,191,0.8290963245920608,0.46855900000000006
43,192,0.8318307833985876,0.46855900000000006
43,193,0.8345214908642105,0.46855900000000006
43,194,0.837169147010383,0.46855900000000006
43,195,0.839774440658217,0.46855900000000006
43,196,0.8423380496076854,0.46855900000000006
43,197,0.8448606408139625,0.46855900000000006
43,198,0.8473428705609392,0.46855900000000006
43,199,0.8497853846319641,0.46855900000000006
43,200,0.8521888184778528,0.46855900000000006
44,1,0.5063199999999999,0.0
44,2,0.5130428800000001,0.0
44,3,0.5200109939199999,0.0
44,4,0.5271145780172798,0.0
44,5,0.5342773767690033,0.0
44,6,0.5414465811406994,0.1
44,7,0.5485857855224482,0.1
44,8,0.555670057730089,0.1
44,9,0.5626824881496075,0.1
44,10,0.5696117742794539,0.1
44,11,0.5764505300491506,0.1
44,12,0.5831941024790818,0.19
44,13,0.5898397434769188,0.19
44,14,0.5963860302275397,0.19
44,15,0.6028324595962752,0.19
44,16,0.6091791643393981,0.19
44,17,0.6154267145776321,0.19
44,18,0.621575978951755,0.271
